Voltage_Sag,Harmonics,Transient_Disturbance,Temperature,Pollution_Level,Wind_Speed,Corrosion_Level,Reactive_Power_Compensation,Harmonic_Filtering,Voltage_Stability_Index,Frequency_Disturbance,Power_Quality_Issue
9.881656335919986,2.3504081869389064,6,33.5940170170181,5,7.765697809772615,21,63.736260539492164,67.02906927567169,0.8166498810807489,49.90582634178927,No Power Quality Issue
53.411076728066746,16.42792762011897,96,34.19199603330101,17,8.639437849825121,38,133.6194217154001,24.67677289934287,0.5647137658159168,50.178466556117826,Severe Voltage and Harmonic Distortion
3.172855362058166,1.0078760630339527,10,45.438756639281,7,9.555316488737198,19,92.14072011108155,90.08945102420975,0.9549126042292837,50.05745336683862,No Power Quality Issue
20.349117995728744,9.543136415912976,53,14.095316756462765,40,22.006469025807416,51,154.73046039904997,39.76274276938259,0.9926293256081758,49.93908152599865,Reactive Power Imbalance Issues
15.94180407746386,5.884293477869972,28,-0.06831048722511923,41,11.68663289473502,20,33.28065851928271,24.606717269574286,0.22141482192792877,50.24606240423527,Voltage & Frequency Stability Issues
52.12786691916416,17.17887985016285,85,28.41343535233834,14,5.702260492585369,28,54.4430424842009,23.933898476286487,0.4884107101808072,49.70490140165124,Severe Voltage and Harmonic Distortion
10.699201548127995,4.605462751345823,12,19.953641700325548,43,1.9251040742981456,32,87.52780552108563,17.624425386973073,0.25896391951252673,50.23034350227076,Voltage & Frequency Stability Issues
5.743425865874907,0.7524758945247167,1,-1.0138773599997428,28,5.004379321713418,17,85.1529791180827,70.50842695484566,0.9986709185430384,50.01240877991953,No Power Quality Issue
19.07265784829081,4.0144239398563855,46,10.45935868911868,37,18.972910752721816,51,177.7632884631879,78.40820150456649,0.844385055599048,50.08861474899248,Reactive Power Imbalance Issues
1.450729288062913,1.1505215254832435,2,13.229003233999933,13,4.569210670075812,15,90.90161831439626,84.07149134827426,0.8515837390776185,49.99860716350353,No Power Quality Issue
41.41301746050208,18.894332910686614,86,31.02283812055117,28,19.12240478849276,17,108.64967145858239,43.45249644891793,0.7908168946078724,50.002398771726725,Severe Voltage and Harmonic Distortion
6.788447580538977,4.5724921898042155,7,41.229108933714215,0,8.49189706792293,4,97.88374471997241,95.18701827275797,0.9253677726586823,50.04996655481149,No Power Quality Issue
23.745503576402974,6.700956631878801,31,4.896404100342693,37,8.71679411077884,25,95.68306955844595,18.537240157266595,0.3128930402309947,49.83836565808957,Voltage & Frequency Stability Issues
14.953982954061738,3.6242547587449567,35,29.483916772188905,40,0.18703476285360343,34,82.94717990296238,16.967518492089475,0.3461233758433043,50.40163892688008,Voltage & Frequency Stability Issues
27.736562991536537,8.371099537249048,53,12.697431184008803,95,25.276197501681718,77,56.89167393179826,52.307587424499275,0.7315793842641575,50.11613128347474,Environmental Degradation Issues
13.03988737377467,4.966560807504924,17,48.41219963977787,43,5.166038390215993,41,40.21004726783559,26.237435681122157,0.3029619132091869,50.23286032743432,Voltage & Frequency Stability Issues
48.42297853644729,20.896085918063182,93,-9.044649009168213,14,4.792592512613886,13,100.24610756873776,29.73642331352542,0.6587845279785951,50.04028042901631,Severe Voltage and Harmonic Distortion
34.57104737300678,6.25806817016346,60,30.48897104597326,87,13.546712021811535,95,102.76753269994728,42.811508090333945,0.8829587745460448,49.93314504122557,Environmental Degradation Issues
47.45782006689129,24.068230194814927,90,6.719729177632765,10,18.508268745850643,42,100.2638270990498,43.621298789545065,0.694925517850213,49.85699185227693,Severe Voltage and Harmonic Distortion
35.58403279361343,14.388254872114677,57,36.70683275181949,86,21.312025993118667,81,110.67968602619231,44.7875182351065,0.5853759121502555,49.838383848226954,Environmental Degradation Issues
35.12643774844895,13.76754809387134,78,7.490135154607046,90,29.46130122065362,83,93.48361963441067,43.23092930040534,0.884365228383302,50.123005887000026,Environmental Degradation Issues
54.50915315482108,22.80601967722306,98,-3.755067134107062,18,14.663095379961199,12,131.87103168568544,11.205670588334744,0.560128443685732,50.115044712062044,Severe Voltage and Harmonic Distortion
28.23090776861642,7.523615327480382,49,28.261029569333928,78,27.914500473491763,76,95.71614646543487,38.05634229756027,0.7127417034904762,50.03780182759299,Environmental Degradation Issues
24.37479710972555,9.685856124264111,33,20.289329834993787,23,8.904124236280017,46,138.66651730724263,71.08102202821291,0.7811612055869639,50.12440739199947,Reactive Power Imbalance Issues
33.115170778128025,10.647030013999448,57,31.21668039702005,89,11.425220018101975,85,110.04607645054593,32.38994265155294,0.5932831652409908,50.13618799940561,Environmental Degradation Issues
14.876050099071614,8.89440116115691,23,-9.148584610252302,58,18.035606465971824,49,109.63389412748035,57.0304628500244,0.8455699786622519,50.06179679591423,Reactive Power Imbalance Issues
19.082761757338268,6.135122095395255,27,8.720595647047709,21,0.5199959745642463,45,67.48477892850103,35.58763592880689,0.3766095311678289,49.577475035066676,Voltage & Frequency Stability Issues
33.37628147320622,7.215118764620899,79,-6.904505810675152,96,19.268231447466945,83,99.78130610923138,38.70757787565142,0.6226800178252697,49.836632126425975,Environmental Degradation Issues
23.893839277816788,3.8849462558122814,33,45.81285064133647,24,10.854978345233556,37,89.62141453257493,19.671525000132803,0.2842183633148617,50.298123812777085,Voltage & Frequency Stability Issues
22.62163922584791,5.236413620034307,41,1.9103885354971428,17,13.345981555878993,42,59.655473757552606,28.463690849231842,0.3581791148424894,49.54105454224148,Voltage & Frequency Stability Issues
22.01366461764386,8.070457510050936,31,37.34366731019185,23,19.310685559151533,55,112.63411577592004,79.2414185205388,0.6952728366256644,50.128914476401,Reactive Power Imbalance Issues
2.3080813435990066,2.4813959988719776,13,0.9068889916837115,2,3.84191212828683,14,89.1793262225348,41.76077360759626,0.9964575186417328,50.09127563063273,No Power Quality Issue
14.407195256547496,7.149804199727665,26,40.472329689995966,50,23.01922389451431,51,191.28229477560103,31.850263808711617,0.7369704174085691,50.15747958771982,Reactive Power Imbalance Issues
21.240192387330147,9.644417896529488,79,20.228394636099214,86,17.305350262675276,87,91.67484278541855,52.58416662853512,0.531315498791654,50.08308753933281,Environmental Degradation Issues
36.54952166572128,7.7969936932089094,54,-7.042144263164481,81,18.25962749768757,71,76.22352294934538,45.23328351683044,0.7984321546691182,49.848052697371955,Environmental Degradation Issues
41.54100696593297,22.487875280912593,87,34.41530682727865,25,0.995631119573217,17,114.3917265079218,44.46226628235654,0.6403346978598016,49.7430089050042,Severe Voltage and Harmonic Distortion
52.09946700134171,16.720341057051993,88,1.7861002216870112,47,15.20149602069324,35,62.79448612363582,47.00768700824136,0.5977386402717193,50.14381529208005,Severe Voltage and Harmonic Distortion
41.19969164999249,18.299475576758233,82,-8.35229326274485,10,16.556477700838073,45,95.62148098260016,43.61917804101192,0.7269365441854339,50.17188885141843,Severe Voltage and Harmonic Distortion
18.368926948403562,9.720315488015228,27,46.831241119135484,40,8.822917139889036,31,175.87388300738152,44.29857309479451,0.607512271702763,49.87062751523251,Reactive Power Imbalance Issues
37.477107179545484,14.045392695701482,77,4.576432291401215,70,20.00390516101502,83,111.93557507120688,35.922011210825104,0.6872707399649409,50.15336559504186,Environmental Degradation Issues
16.46642171621911,7.59146807629634,41,11.364834359372217,42,18.45692833906039,57,157.27611360133568,70.5986964309529,0.865842259336864,49.85815234455478,Reactive Power Imbalance Issues
26.681924948755103,7.265612863031158,38,43.14411446834121,43,22.106556797435303,39,100.50489244800629,75.96459267317428,0.7570100122075052,50.06579305518022,Reactive Power Imbalance Issues
33.86447299272892,7.37452706256228,47,-0.9951808666382789,88,17.6801428878828,86,83.02569888068709,22.9162338151093,0.5294783884298702,50.1466910201306,Environmental Degradation Issues
29.42820678251884,14.638722914208932,69,-7.2126573742020605,85,26.47206837696611,72,105.16601887142517,50.20347299561689,0.8796130046506723,50.05936495502587,Environmental Degradation Issues
1.6939962249757212,4.284278096448392,19,-4.110668896750678,19,9.527056960198923,1,58.05200122932179,95.44867192241084,0.8523773148943431,50.068595635979044,No Power Quality Issue
11.987039973351216,6.560745473302159,48,-6.357886844288028,56,16.95197381900108,29,170.3409352532757,59.91830635357958,0.615251550246252,49.90751761421736,Reactive Power Imbalance Issues
59.44467731511855,19.079575021111616,84,9.89876143210519,27,9.768398573395485,39,148.46696942593812,16.44789693316804,0.77596500042124,50.01395428458718,Severe Voltage and Harmonic Distortion
20.60307249893809,11.13891525079295,67,10.104132197590971,89,26.482276738035807,91,63.55751352231205,37.18292849229803,0.6264909728450359,50.14209173980814,Environmental Degradation Issues
8.801662082230834,1.9767288714423659,12,48.75083275380329,14,3.8750446584444944,14,90.43534102308303,82.96471557923601,0.9881589731555068,50.01535989242564,No Power Quality Issue
33.93607591039823,12.366599117633678,48,10.25285791265312,94,26.4497902605741,83,55.602775386304664,54.32345718845788,0.805002646924452,50.130580489142915,Environmental Degradation Issues
8.365269441416881,1.113794357308913,9,9.90437557514068,1,1.3894887560990854,20,58.45357350101894,91.62028313098398,0.8984465912887132,50.077523532595556,No Power Quality Issue
50.91275348493934,23.574221085227094,96,-1.1513850821267813,38,2.4952397859862607,38,122.34470068112499,44.03763028422386,0.6347662626211558,50.182464684643094,Severe Voltage and Harmonic Distortion
5.970767181321115,4.456023690789795,18,-8.035306752156979,22,2.7235992762787586,26,62.94945650712134,75.61298635415369,0.8642517958031269,49.95561841490553,No Power Quality Issue
16.400341640026916,6.2687667277159695,48,44.59226827093179,33,5.951081686318951,13,80.28472861074879,31.313996656230007,0.31422411922598986,49.6405180148437,Voltage & Frequency Stability Issues
13.106520352467374,4.710086531311559,41,19.36323939827403,49,23.442952772991916,59,120.41389364208936,49.82631784604894,0.9343248242582745,49.965762483311224,Reactive Power Imbalance Issues
20.71944316521607,8.402270871584264,31,39.118949326428776,33,24.691345487943558,54,135.75127192648458,47.4664531695352,0.8898678802357035,49.954063479736845,Reactive Power Imbalance Issues
7.5537125708890756,5.471886396140585,47,-1.4528078387230856,45,13.951140805806975,38,86.75773814257079,21.253811181676625,0.379486584977317,50.40717244011796,Voltage & Frequency Stability Issues
15.934997928878044,5.063944718207177,30,32.89709870114989,29,13.587461117442528,34,88.28605935099793,13.2911473525523,0.34833931441286303,49.74135201897049,Voltage & Frequency Stability Issues
5.318704347555437,4.794843526694769,12,29.12299687835666,19,7.583060738616112,5,65.60074716248286,56.341956528737086,0.848253310259735,50.021467141012465,No Power Quality Issue
16.227035645604033,2.0016776931164815,31,0.7849755649560031,48,8.193834067413771,35,57.29876925634817,11.349254519087562,0.3557480610412954,50.455815627621625,Voltage & Frequency Stability Issues
38.114613582281976,12.992006985157847,46,30.516778828691315,97,29.80339226602027,71,88.2651775883414,35.16742143752555,0.6698386716296985,50.13035489025994,Environmental Degradation Issues
9.488045878772475,3.4690263625927282,3,36.48323009622004,3,7.217881949087845,20,71.41215661958472,80.61366414278298,0.8105153119160201,50.011226231077636,No Power Quality Issue
19.579138334984773,3.7355882302365155,12,44.237662598258865,28,6.163295604277783,44,82.65797202604816,32.715797280194195,0.2304737105273369,50.36292304187111,Voltage & Frequency Stability Issues
21.13162094350695,5.0724642706816265,32,-4.6022834895948606,30,13.76912599915275,14,99.30336773610509,30.96773767607017,0.2985416857393349,50.35369153028975,Voltage & Frequency Stability Issues
37.50911374997807,8.605178948783845,67,-1.7336451260718349,70,14.019484360248978,97,96.96606542973831,23.31136030152914,0.8894018670408426,50.164152852737566,Environmental Degradation Issues
57.344890052832824,20.580067950507654,95,13.270730820274427,10,3.1446662206966414,42,59.78295620147453,26.540896586827067,0.5502103955171872,50.01514345495019,Severe Voltage and Harmonic Distortion
16.56361639931871,6.124294602897735,22,-9.368289735274356,22,10.112966978604428,35,68.42847266634463,30.631408155454775,0.3117111400729578,49.926790198181195,Voltage & Frequency Stability Issues
10.400668660620262,2.2588837647300766,41,-4.7272236947054,28,1.4783619672606918,10,72.90068968695009,12.781731360498734,0.2585440302368811,49.87749686977011,Voltage & Frequency Stability Issues
28.474659675360932,11.379709549201383,56,1.535556330668408,70,10.30132341565447,83,87.58539687305,27.735878570052236,0.5053673436665105,49.806127856616826,Environmental Degradation Issues
23.921627664676798,5.9519498313102845,72,32.76788531279151,80,24.67304916409217,90,74.76861083433658,35.55837610361064,0.8368202441947861,50.090864736267385,Environmental Degradation Issues
33.4678272137425,8.65897307978584,40,16.304592333194808,89,12.506800704111686,79,61.050246245317105,33.02348764502819,0.7092472527976516,49.8353763562823,Environmental Degradation Issues
21.520136928478664,8.306209042292677,47,24.15123743449537,57,13.600305321787287,49,147.52386192038176,73.38403405494412,0.8675086830280803,49.94482126859417,Reactive Power Imbalance Issues
36.38973026980106,7.913278033335836,65,38.762091142727385,78,23.568113603159368,73,100.84885492723623,59.88702170245554,0.5384304642352311,50.02797004913439,Environmental Degradation Issues
24.02935625940422,9.069728525518729,68,7.364332163582613,84,27.116120946918763,84,94.41208799981895,44.94176673578663,0.8026225173939843,50.058349859791704,Environmental Degradation Issues
12.363308399437186,8.214503687034,33,8.66364588813974,45,16.197445114651465,38,129.46960630706172,51.470692524873165,0.9150044212587738,50.02033101340777,Reactive Power Imbalance Issues
47.43673422818149,21.701142763164377,90,-3.8725626154917165,37,0.28748900272418165,27,93.66378956976234,42.6380199226091,0.7217215750554931,50.2027843398712,Severe Voltage and Harmonic Distortion
14.219463639071225,2.4140144208432304,42,11.704227705072817,18,5.033976737753893,42,53.43399677700508,38.78251778272479,0.35131734815936033,49.68318065348203,Voltage & Frequency Stability Issues
20.054148665916998,5.108496239867103,41,42.21550245704266,10,3.347732405235874,32,67.73279327356437,39.832272583742565,0.2363798534909415,49.877738969863834,Voltage & Frequency Stability Issues
39.58439020454439,5.398338961246365,71,19.069185538873036,75,26.964037356794996,92,104.49138654285443,59.46057447386808,0.8829563281148067,49.87489929819232,Environmental Degradation Issues
1.103371115862145,1.9896391222277936,5,-5.713601757091076,24,9.968326867423862,14,96.51018489384887,74.98888460532154,0.9745242721862422,50.04703929444166,No Power Quality Issue
30.4333448512311,11.682145116084643,45,2.5072218884208457,70,27.300907082371705,93,74.92628002175209,51.085397421855035,0.7163001700208166,50.128055967611274,Environmental Degradation Issues
12.643525214120011,5.001808273372288,37,45.58133675972716,33,14.002164401824452,14,45.87920514661151,18.57111138084948,0.22288617689663845,49.650268274083686,Voltage & Frequency Stability Issues
56.29207136115825,20.433506336484918,84,-2.2761332987143117,33,3.047912535754751,23,149.3392302816559,37.81517560339579,0.7821334401743142,50.168367378061255,Severe Voltage and Harmonic Distortion
39.5561184751921,9.611889005769669,70,8.647071615125515,82,23.133990831131324,94,67.39446465754604,46.32208553502265,0.7041441286819929,49.8608704454527,Environmental Degradation Issues
25.171467693516217,8.564828248233006,79,46.595785308329795,97,19.86897765986795,88,108.14138616166936,44.54858195547148,0.612378536291509,49.8260245986044,Environmental Degradation Issues
17.98326276796647,7.5962953238866735,24,13.587665257899548,44,6.721271105095351,33,77.93583028588378,25.25912856915784,0.24270699126412312,49.954885840586186,Voltage & Frequency Stability Issues
4.239062340781951,1.0616588648551817,15,14.758815641150239,17,9.198877158335957,23,82.41864293456155,65.69420513981545,0.8452499357467529,50.05996235189207,No Power Quality Issue
17.65063244480217,7.104757403649508,28,23.845294097060155,33,9.283192876041596,44,34.29429416474133,39.90149471474428,0.38866449103163814,50.08920584190932,Voltage & Frequency Stability Issues
41.05362664363687,18.534818724008215,87,37.35801048957169,36,8.081555131559925,36,126.67263364525255,24.723656324752067,0.7237430139853374,50.2502219371745,Severe Voltage and Harmonic Distortion
43.211654038392176,18.232957435820254,90,46.91620358685389,21,16.98888426653361,43,80.91860400157776,11.489785210537292,0.5477969394979034,50.10809518462426,Severe Voltage and Harmonic Distortion
18.46094802850801,7.015797777539261,51,28.839179653016345,33,13.364814206806093,33,160.30722823846557,72.76815038036284,0.653488247376213,50.15332099868398,Reactive Power Imbalance Issues
8.191564089739567,1.7553885230865744,4,17.521802111133493,2,8.604920973605362,21,94.57086128114747,50.09268415377383,0.9088379747166473,49.987538623690234,No Power Quality Issue
55.49786403931778,22.747408865611625,92,45.219899461950114,12,1.5694462450323132,26,112.43581194764398,18.582596035856923,0.7183651772293768,50.129543427171896,Severe Voltage and Harmonic Distortion
47.721966835523816,17.797093276010138,97,43.19427623302852,46,17.734553759787538,13,146.5419546545069,36.627441369201634,0.662197859964867,49.938499127023,Severe Voltage and Harmonic Distortion
17.79260075833621,3.0452269478336227,18,-8.553385423802427,41,7.5421482670586375,12,58.46590204614333,40.96832904168423,0.22156623309267734,50.471906373560394,Voltage & Frequency Stability Issues
8.791523076124331,2.151970274762353,9,47.73836685190194,2,9.286416754630345,4,89.6145017780824,52.75011459691454,0.8364067499788507,49.92517116322354,No Power Quality Issue
43.846488887396355,23.17584943385836,82,0.14019303421756035,24,16.10362697722524,39,51.844335597669186,13.838763917845274,0.7370412606491682,49.93874789054051,Severe Voltage and Harmonic Distortion
8.708880583832618,0.5173390727653249,2,-4.195555463649723,5,3.5570154338999025,19,93.166017786074,50.8773415652949,0.844725521764033,50.09424305583349,No Power Quality Issue
42.70735699581432,17.972147130403457,86,26.60279491002418,25,1.308307879469981,43,94.5098373429254,22.850822200228826,0.7517789727718038,50.17476674799994,Severe Voltage and Harmonic Distortion
45.31614013816564,19.35217009174793,98,42.29067569789325,21,18.422879981233486,47,58.405923794102975,31.23581731238354,0.6190116230117381,49.75345776918505,Severe Voltage and Harmonic Distortion
9.556780606733657,4.36583901382745,18,31.530879711628565,1,1.1775873579694363,15,61.01631887766777,78.9936732160388,0.9820858159314378,49.94446290249989,No Power Quality Issue
22.17050767630814,4.948712294248254,27,40.46369664909362,21,15.318867907627551,53,176.08330792432537,66.21000260869307,0.6162478489660722,49.9426168085586,Reactive Power Imbalance Issues
17.635690580664214,4.960422932708187,41,-2.108311128698288,23,8.607387591524313,51,190.19671502231753,68.46851991272001,0.6224864605037542,50.136986967066655,Reactive Power Imbalance Issues
9.277141870805801,5.504662201148866,12,-4.7782895502008715,48,11.355424925588805,21,41.98540239694804,37.423851687590904,0.2112850413486454,50.08918016478538,Voltage & Frequency Stability Issues
4.733119877464853,2.636114913279509,14,34.35279974317778,7,9.309815489438368,7,77.61070281350693,68.47905472574595,0.9962472588343259,50.02245753962805,No Power Quality Issue
22.79756449090906,4.656120794495635,43,-8.852626726733517,45,13.619253502839145,19,84.16448154940326,39.80812205038523,0.23031653477476186,50.21170364292851,Voltage & Frequency Stability Issues
25.50295670336626,7.017383175477551,61,16.220150594863515,97,13.647601241113907,85,63.168061933850716,32.78871697790561,0.6827124762364012,49.89425944152523,Environmental Degradation Issues
9.8875576137448,0.6115409422748075,4,-3.595821446655682,29,9.537709321969734,1,74.43519068730093,94.52491160728687,0.9307839433335616,49.92793701100546,No Power Quality Issue
21.98932978133635,7.649077478060073,47,37.56759562201665,53,7.937937046955062,43,162.36042636566117,33.85965799223823,0.7141693212115828,50.09950114768199,Reactive Power Imbalance Issues
5.444512116528828,2.7636066379223347,25,35.94565041564325,26,12.832615511154717,36,70.76774300905322,34.65828691449728,0.3004620102440121,49.772859131174194,Voltage & Frequency Stability Issues
3.653361283175902,1.9187149386145825,16,19.32875574873265,4,1.9374284188291313,5,57.15992435018252,40.72795695794374,0.9562845287795458,50.06551307866227,No Power Quality Issue
37.30162339510942,9.015715934019738,73,37.788340271024595,95,22.28014075993196,97,55.91438185764332,21.31604241158235,0.6634448777625536,49.858652934373765,Environmental Degradation Issues
45.81061773975334,24.63572500120534,99,36.94698523583843,28,3.03459275334089,17,66.21652115107044,30.464682804854558,0.4092416350493553,49.9421026402256,Severe Voltage and Harmonic Distortion
20.724889967673644,2.66333942028085,36,-5.701899146418528,45,3.9114525706243786,30,41.99155221979878,20.069163404054173,0.2296910635871629,49.908115243944216,Voltage & Frequency Stability Issues
25.113697529958344,5.435790890112595,72,41.48386082827623,87,23.356825719703817,71,111.92264184529958,29.37485076879276,0.6527747530603016,50.09235806706189,Environmental Degradation Issues
24.069334073190703,13.418146959384327,61,23.128297821465836,99,19.365959345813277,86,102.64609673246915,38.094795833108776,0.5730186780443136,49.953909783286385,Environmental Degradation Issues
52.683063869769,15.986717649933075,98,19.201888272946867,39,8.70670842654887,21,123.6526737322451,27.70824587805121,0.6453556575193982,49.9815814927669,Severe Voltage and Harmonic Distortion
5.960970664065818,3.8292949413759363,4,-8.50824198305617,18,9.198324562933578,27,51.27707479016889,68.49534477758878,0.8009901069832283,49.90045242053984,No Power Quality Issue
0.5548564107567233,2.7663014680577453,8,20.996320825748064,3,7.82646816878673,15,74.33897837317204,71.3444098646793,0.8802707618580456,50.0925003895273,No Power Quality Issue
19.837624070319457,5.164529459186439,48,40.68970599037453,22,6.721215884047976,44,95.20409150164726,31.684334468897674,0.30803289887341967,49.725036558791786,Voltage & Frequency Stability Issues
12.562760905817015,4.798659970948371,45,38.48380631283003,43,24.561760151951663,42,192.77902984568402,63.42509853601051,0.9662018437556508,49.985410348132824,Reactive Power Imbalance Issues
24.648430770922317,6.273121137755707,31,-4.235962530483146,33,9.695623655295707,39,47.08950158991457,43.36040084322192,0.20203199600237978,49.60264028216661,Voltage & Frequency Stability Issues
21.672154788885358,6.6824541834282725,10,43.967554066730926,17,9.284078447478844,39,53.3948553659411,26.438832041361447,0.3506384176740012,50.214066954675395,Voltage & Frequency Stability Issues
21.77093958143687,10.064952739715743,77,20.208269048594552,90,17.909090950628546,86,87.92914928857397,32.03801575815504,0.5773295469873472,50.146817532447564,Environmental Degradation Issues
14.82823201795293,3.7345008549277514,53,-5.759651813348857,26,23.271754918048988,43,165.2312502521887,68.84268800949468,0.9111990345079629,50.1772362049595,Reactive Power Imbalance Issues
4.661908579699263,1.8113461215467868,11,40.71341773424214,4,6.316173983419321,0,88.20584300945859,94.05226742215541,0.9479266250398555,50.07693447003025,No Power Quality Issue
4.7197550790189595,0.5284595343414206,9,-7.592748280654651,21,4.341832202904024,22,89.5730995623944,45.81595948425424,0.8849119810946764,49.961018109210116,No Power Quality Issue
13.996111029578612,4.438650888089777,16,30.97001823161211,20,12.748440675582852,28,97.58338777812281,41.78311769760144,0.33335396838553977,49.566210239884626,Voltage & Frequency Stability Issues
11.258210872209606,6.476113552167208,37,22.38182816305411,55,7.8601361201630615,56,140.68688598206256,60.03202227771108,0.7797411449288495,49.83363353450722,Reactive Power Imbalance Issues
24.38494428814891,3.2372852499945317,52,12.207789429091214,25,15.093693292162717,39,177.2337410287809,30.409146821066514,0.9522596827040406,50.00320062796555,Reactive Power Imbalance Issues
47.85419621394422,18.677957236305083,92,16.006612362819553,30,17.135472459935528,42,110.10724935694523,27.04225979103552,0.6087103351860645,50.11496443307028,Severe Voltage and Harmonic Distortion
25.31724729363377,6.578666675767442,48,29.86509513921846,85,16.693170484471942,85,113.95048569613515,53.51368758411171,0.7244915716762179,49.805894215101176,Environmental Degradation Issues
20.046786132746185,3.89474070803915,32,38.78461838794786,34,2.266303587402409,46,94.45593661831816,40.30305846929862,0.284591455377298,50.331091399269866,Voltage & Frequency Stability Issues
14.864096517036964,6.179242633697887,27,40.38897059569678,22,7.8138378512795335,14,88.4573245518723,18.58960598107556,0.2069193510976152,49.73911482749539,Voltage & Frequency Stability Issues
9.654392190913425,4.337194145550079,25,-9.921498154977897,11,10.378162789746789,26,48.84084696721602,19.058908152497345,0.21711530063896123,49.92570473216555,Voltage & Frequency Stability Issues
10.45135835367043,5.050080187623705,26,-4.197417758697261,20,9.083453776825722,36,113.44455852779268,35.15655878015664,0.6906028035352855,49.96005662088672,Reactive Power Imbalance Issues
21.21217279043911,11.750207190002863,79,38.329301975196586,86,17.761212248375678,70,60.253163716015294,45.820075713151574,0.8503603699578229,50.1343950406512,Environmental Degradation Issues
50.01888502741077,20.892497501796015,99,-7.693210852709013,44,11.949718695369548,42,93.49580822579713,33.37870045652145,0.612740215059914,50.00301608007805,Severe Voltage and Harmonic Distortion
9.970454699387535,2.576451197894158,1,34.41488666481958,11,3.0134101269464617,22,74.4226275467995,77.87176942635611,0.993802728640004,50.0132883276405,No Power Quality Issue
28.147250553764138,12.382296278505336,57,30.04511530483986,97,21.493093098804327,90,53.85067911125521,36.516024370322654,0.51543317979053,50.06795233722564,Environmental Degradation Issues
21.467029559806274,8.987585256050433,33,36.021976292766944,27,8.217585136062235,37,101.52651717492624,40.42885704178092,0.8793493116322597,49.83257250752674,Reactive Power Imbalance Issues
5.71459053736697,2.422029458443396,15,-6.7254593955475706,2,2.588650414891199,17,65.95548436929622,66.23274689981531,0.8980918567165652,49.97226536793041,No Power Quality Issue
